,gridCell.minX,gridCell.minY,gridCell.size,statistics.DebrisMaskArea,statistics.GlacierMaskArea,statistics.afterGlacierMask,statistics.meanElevationDifference,statistics.pointsWithinDebrisMask,statistics.result_avgX,statistics.result_avgY,statistics.result_count_2010,statistics.result_count_2011,statistics.result_count_2012,statistics.result_count_2013,statistics.result_count_2014,statistics.result_count_2015,statistics.result_count_2016,statistics.result_count_2017,statistics.result_count_2018,statistics.result_count_2019,statistics.result_offsetX,statistics.result_offsetY,statistics.result_refDifference_2010,statistics.result_refDifference_2011,statistics.result_refDifference_2012,statistics.result_refDifference_2013,statistics.result_refDifference_2014,statistics.result_refDifference_2015,statistics.result_refDifference_2016,statistics.result_refDifference_2017,statistics.result_refDifference_2018,statistics.result_refDifference_2019,statistics.result_total,statistics.tdx2_filtered,statistics.tdx_filtered,timeseries.dates,timeseries.averages
112,-300000,0,100000,12.886637008844517,197.3868579749493,1709,-7.518451294590982,1278,-281249.53964679234,15764.297404765312,6,271,379,225,278,164,129,135,74,48,-31249.539646792342,265764.2974047653,-60.198129164062266,-5.194426270634111,-4.423267962811912,-8.416424008321188,-6.410887062802169,-10.479323642623884,-5.633602830482084,-16.162512406029514,-7.4629816484233915,-11.422307199436736,1709,,4107900.0,"[datetime.datetime(2010, 11, 1, 0, 0), datetime.datetime(2011, 2, 1, 0, 0), datetime.datetime(2011, 5, 1, 0, 0), datetime.datetime(2011, 8, 1, 0, 0), datetime.datetime(2011, 11, 1, 0, 0), datetime.datetime(2012, 2, 1, 0, 0), datetime.datetime(2012, 5, 1, 0, 0), datetime.datetime(2012, 8, 1, 0, 0), datetime.datetime(2012, 11, 1, 0, 0), datetime.datetime(2013, 2, 1, 0, 0), datetime.datetime(2013, 5, 1, 0, 0), datetime.datetime(2013, 8, 1, 0, 0), datetime.datetime(2013, 11, 1, 0, 0), datetime.datetime(2014, 2, 1, 0, 0), datetime.datetime(2014, 5, 1, 0, 0), datetime.datetime(2014, 8, 1, 0, 0), datetime.datetime(2014, 11, 1, 0, 0), datetime.datetime(2015, 2, 1, 0, 0), datetime.datetime(2015, 5, 1, 0, 0), datetime.datetime(2015, 8, 1, 0, 0), datetime.datetime(2015, 11, 1, 0, 0), datetime.datetime(2016, 2, 1, 0, 0), datetime.datetime(2016, 5, 1, 0, 0), datetime.datetime(2016, 8, 1, 0, 0), datetime.datetime(2016, 11, 1, 0, 0), datetime.datetime(2017, 2, 1, 0, 0), datetime.datetime(2017, 5, 1, 0, 0), datetime.datetime(2017, 8, 1, 0, 0), datetime.datetime(2017, 11, 1, 0, 0), datetime.datetime(2018, 2, 1, 0, 0), datetime.datetime(2018, 5, 1, 0, 0), datetime.datetime(2018, 8, 1, 0, 0), datetime.datetime(2018, 11, 1, 0, 0)]","[nan, nan, -5.9510951180056395, -6.359406507629905, -5.141230656335499, -6.919835832708582, -4.257634369735174, -1.3395736614758191, nan, nan, -8.799783776390736, -7.213433195684325, -6.370839867205935, -16.56218176128914, -5.069860385167463, nan, -10.120992731722254, -9.016644749797251, -7.006692793493376, -26.34141178882013, -9.847772637999817, -9.943657757792426, -5.740396233953106, 0.16524175068574282, nan, nan, -8.399592802593116, -33.35183438506725, -10.028342550360849, nan, -5.613535416794061, nan, nan]"
113,-200000,-900000,100000,54.9645525964205,465.9151489047354,3320,5.263193681958863,343,-144784.2138645378,-817475.6063527595,168,758,302,314,470,321,180,391,416,0,5215.7861354622,-667475.6063527595,2.9481934136051513,4.465321920633157,7.829303397489091,6.121051360122672,3.476226326954112,1.3618942674290544,-2.42672473119705,14.056514768670278,5.233296887523641,0.0,3320,,24579.0,"[datetime.datetime(2010, 11, 1, 0, 0), datetime.datetime(2011, 2, 1, 0, 0), datetime.datetime(2011, 5, 1, 0, 0), datetime.datetime(2011, 8, 1, 0, 0), datetime.datetime(2011, 11, 1, 0, 0), datetime.datetime(2012, 2, 1, 0, 0), datetime.datetime(2012, 5, 1, 0, 0), datetime.datetime(2012, 8, 1, 0, 0), datetime.datetime(2012, 11, 1, 0, 0), datetime.datetime(2013, 2, 1, 0, 0), datetime.datetime(2013, 5, 1, 0, 0), datetime.datetime(2013, 8, 1, 0, 0), datetime.datetime(2013, 11, 1, 0, 0), datetime.datetime(2014, 2, 1, 0, 0), datetime.datetime(2014, 5, 1, 0, 0), datetime.datetime(2014, 8, 1, 0, 0), datetime.datetime(2014, 11, 1, 0, 0), datetime.datetime(2015, 2, 1, 0, 0), datetime.datetime(2015, 5, 1, 0, 0), datetime.datetime(2015, 8, 1, 0, 0), datetime.datetime(2015, 11, 1, 0, 0), datetime.datetime(2016, 2, 1, 0, 0), datetime.datetime(2016, 5, 1, 0, 0), datetime.datetime(2016, 8, 1, 0, 0), datetime.datetime(2016, 11, 1, 0, 0), datetime.datetime(2017, 2, 1, 0, 0), datetime.datetime(2017, 5, 1, 0, 0), datetime.datetime(2017, 8, 1, 0, 0), datetime.datetime(2017, 11, 1, 0, 0), datetime.datetime(2018, 2, 1, 0, 0), datetime.datetime(2018, 5, 1, 0, 0), datetime.datetime(2018, 8, 1, 0, 0), datetime.datetime(2018, 11, 1, 0, 0)]","[7.060480983242873, nan, 3.617738784642785, 7.686540214161192, nan, 19.265289914145608, 1.917882158301976, 15.802511347205577, -7.75717686879932, 10.122261909586063, 8.544422265770056, 11.637742118851813, -52.31673971953296, 6.54959175181501, 1.1615553488295067, 6.976239950692755, nan, 8.395658316417808, -3.627945443648599, -6.022427963289182, nan, -12.34492911156849, -11.646914940347788, 9.648344880031368, nan, 47.291937172983744, 9.748852963911505, -3.2456918299713937, 13.00866200126984, -5.5268973508522, 0.0031181476957919166, 1.1814242841077214, 11.55831530445474]"
114,-200000,-800000,100000,27.860511452400935,222.4544485009722,16791,-1.054239289284979,417,-127205.1435839609,-768386.3066436088,367,2305,1473,2317,2226,1378,2524,895,1986,1320,22794.856416039096,-618386.3066436088,-5.799550156352349,0.6803469920764077,-1.4120829814817561,-0.22421510981563927,-0.03658446774040066,-2.380051571872623,-3.0684474607996393,-9.49206327249883,-0.054241795111790454,3.9144228346166186,16791,,264684.0,"[datetime.datetime(2010, 11, 1, 0, 0), datetime.datetime(2011, 2, 1, 0, 0), datetime.datetime(2011, 5, 1, 0, 0), datetime.datetime(2011, 8, 1, 0, 0), datetime.datetime(2011, 11, 1, 0, 0), datetime.datetime(2012, 2, 1, 0, 0), datetime.datetime(2012, 5, 1, 0, 0), datetime.datetime(2012, 8, 1, 0, 0), datetime.datetime(2012, 11, 1, 0, 0), datetime.datetime(2013, 2, 1, 0, 0), datetime.datetime(2013, 5, 1, 0, 0), datetime.datetime(2013, 8, 1, 0, 0), datetime.datetime(2013, 11, 1, 0, 0), datetime.datetime(2014, 2, 1, 0, 0), datetime.datetime(2014, 5, 1, 0, 0), datetime.datetime(2014, 8, 1, 0, 0), datetime.datetime(2014, 11, 1, 0, 0), datetime.datetime(2015, 2, 1, 0, 0), datetime.datetime(2015, 5, 1, 0, 0), datetime.datetime(2015, 8, 1, 0, 0), datetime.datetime(2015, 11, 1, 0, 0), datetime.datetime(2016, 2, 1, 0, 0), datetime.datetime(2016, 5, 1, 0, 0), datetime.datetime(2016, 8, 1, 0, 0), datetime.datetime(2016, 11, 1, 0, 0), datetime.datetime(2017, 2, 1, 0, 0), datetime.datetime(2017, 5, 1, 0, 0), datetime.datetime(2017, 8, 1, 0, 0), datetime.datetime(2017, 11, 1, 0, 0), datetime.datetime(2018, 2, 1, 0, 0), datetime.datetime(2018, 5, 1, 0, 0), datetime.datetime(2018, 8, 1, 0, 0), datetime.datetime(2018, 11, 1, 0, 0)]","[-12.880283151016153, 2.5848547548680916, 2.482891215766154, -5.874087612664001, -2.1978276015000846, 1.4453081177431393, -1.549108347507079, -12.573469504402459, -12.059674079424935, 1.4662661877734922, -4.566931544423409, -0.8760088836300859, -2.723251965052823, 1.4529163600847714, 0.5241789423285177, -11.716901180054059, -14.530887721002207, 0.5076514563952532, -2.985181009013793, -12.056472122899708, -13.25152019078216, -1.8247990748632967, -2.3875741834017945, -12.543564889263095, -13.2871001990758, -5.974094887173172, -7.13152826763141, -14.858505616828856, -12.63314670042292, 3.9185347350402844, -3.6374963537627116, -10.110264313691658, -12.630348589815295]"
115,-200000,-700000,100000,10.532038208341351,106.00520796665396,3195,-8.126143668118704,165,-123847.31249012917,-617297.233362835,226,598,510,438,211,459,183,367,172,31,26152.687509870826,-467297.233362835,-3.6400290942209064,-4.237241037698269,-4.598199870645966,-5.826935425509451,-9.93758460622945,-11.543103226887085,-21.318515377847653,-8.827019477997812,-18.768198757584234,1.7682815655550346,3195,,1337469.0,"[datetime.datetime(2010, 11, 1, 0, 0), datetime.datetime(2011, 2, 1, 0, 0), datetime.datetime(2011, 5, 1, 0, 0), datetime.datetime(2011, 8, 1, 0, 0), datetime.datetime(2011, 11, 1, 0, 0), datetime.datetime(2012, 2, 1, 0, 0), datetime.datetime(2012, 5, 1, 0, 0), datetime.datetime(2012, 8, 1, 0, 0), datetime.datetime(2012, 11, 1, 0, 0), datetime.datetime(2013, 2, 1, 0, 0), datetime.datetime(2013, 5, 1, 0, 0), datetime.datetime(2013, 8, 1, 0, 0), datetime.datetime(2013, 11, 1, 0, 0), datetime.datetime(2014, 2, 1, 0, 0), datetime.datetime(2014, 5, 1, 0, 0), datetime.datetime(2014, 8, 1, 0, 0), datetime.datetime(2014, 11, 1, 0, 0), datetime.datetime(2015, 2, 1, 0, 0), datetime.datetime(2015, 5, 1, 0, 0), datetime.datetime(2015, 8, 1, 0, 0), datetime.datetime(2015, 11, 1, 0, 0), datetime.datetime(2016, 2, 1, 0, 0), datetime.datetime(2016, 5, 1, 0, 0), datetime.datetime(2016, 8, 1, 0, 0), datetime.datetime(2016, 11, 1, 0, 0), datetime.datetime(2017, 2, 1, 0, 0), datetime.datetime(2017, 5, 1, 0, 0), datetime.datetime(2017, 8, 1, 0, 0), datetime.datetime(2017, 11, 1, 0, 0), datetime.datetime(2018, 2, 1, 0, 0), datetime.datetime(2018, 5, 1, 0, 0), datetime.datetime(2018, 8, 1, 0, 0), datetime.datetime(2018, 11, 1, 0, 0)]","[-3.519942787692924, -4.283677754283154, -7.299426807048467, 0.6202808440303953, -7.501508993146601, -11.257318925786937, -2.310586171812353, -1.5448567239988011, -24.461602703212716, -24.016170923679134, -0.47244307225060556, -27.28881951383474, -8.031967869563456, -11.639174230897625, -8.821237747534948, -11.433603598687478, -7.510555206102853, -1.2275312031970316, -8.136420745450588, -40.42247738456742, -29.560718767625627, -22.703789978231292, -19.97460692597076, -17.801175921681242, -21.991160995255324, -13.818108130000626, -5.415978348444501, -24.174443062002606, -26.432739743482422, -8.759951909377273, -21.28615421657169, -33.61726102823475, -7.616974709014438]"
116,-200000,-600000,100000,8.707608299856023,245.0912618501414,6861,-1.703663435894035,35,-149148.606196994,-554874.9067605686,322,443,1039,654,569,754,1119,729,1167,65,851.393803006009,-404874.9067605686,-3.98237436412142,-0.2849495067462517,1.1578361061442763,-1.9514159647933564,-3.3479139452541338,-0.3711916128810172,-4.293365815403658,-7.842657654284457,1.6663963798724213,8.533652043361549,6861,,845167.0,"[datetime.datetime(2010, 11, 1, 0, 0), datetime.datetime(2011, 2, 1, 0, 0), datetime.datetime(2011, 5, 1, 0, 0), datetime.datetime(2011, 8, 1, 0, 0), datetime.datetime(2011, 11, 1, 0, 0), datetime.datetime(2012, 2, 1, 0, 0), datetime.datetime(2012, 5, 1, 0, 0), datetime.datetime(2012, 8, 1, 0, 0), datetime.datetime(2012, 11, 1, 0, 0), datetime.datetime(2013, 2, 1, 0, 0), datetime.datetime(2013, 5, 1, 0, 0), datetime.datetime(2013, 8, 1, 0, 0), datetime.datetime(2013, 11, 1, 0, 0), datetime.datetime(2014, 2, 1, 0, 0), datetime.datetime(2014, 5, 1, 0, 0), datetime.datetime(2014, 8, 1, 0, 0), datetime.datetime(2014, 11, 1, 0, 0), datetime.datetime(2015, 2, 1, 0, 0), datetime.datetime(2015, 5, 1, 0, 0), datetime.datetime(2015, 8, 1, 0, 0), datetime.datetime(2015, 11, 1, 0, 0), datetime.datetime(2016, 2, 1, 0, 0), datetime.datetime(2016, 5, 1, 0, 0), datetime.datetime(2016, 8, 1, 0, 0), datetime.datetime(2016, 11, 1, 0, 0), datetime.datetime(2017, 2, 1, 0, 0), datetime.datetime(2017, 5, 1, 0, 0), datetime.datetime(2017, 8, 1, 0, 0), datetime.datetime(2017, 11, 1, 0, 0), datetime.datetime(2018, 2, 1, 0, 0), datetime.datetime(2018, 5, 1, 0, 0), datetime.datetime(2018, 8, 1, 0, 0), datetime.datetime(2018, 11, 1, 0, 0)]","[-1.0326977934257002, 0.3150900291748342, -5.4104025028397995, 1.650377342510035, -34.33987028076437, -1.3911049652435143, 5.027360168324271, 1.1309581389841328, 2.176358789859248, -5.620297199754453, 6.706700740155986, -0.37965547693994656, -1.6429143816744671, -5.0184072890539015, -5.88076049425776, 3.4940019060698146, -8.310163407580312, -0.49441237862797416, 4.547819341734844, -2.8526986372342433, -6.8348596916218955, -8.671251752731479, 0.7442015489926429, -7.033731331402753, -0.8660353129068254, -24.825667527482846, -9.72865023052094, -4.958457317023369, 9.597609243259448, 4.216211738922137, -1.395601924555055, 4.997648802383209, -6.7180291264379255]"
117,-200000,-500000,100000,2.003173381444806,169.20876619746394,5743,0.6072698789180616,1,-147414.6031121265,-473563.7278462702,517,410,619,371,1138,287,665,664,983,89,2585.396887873503,-323563.7278462702,3.7622645624827964,-1.8682466949362362,-2.411218829524189,-4.423140458902441,-1.813703872606188,-1.2582293857664495,-1.0112465188436832,6.777079776146939,3.547327449157834,6.208458071495515,5743,,1109154.0,"[datetime.datetime(2010, 11, 1, 0, 0), datetime.datetime(2011, 2, 1, 0, 0), datetime.datetime(2011, 5, 1, 0, 0), datetime.datetime(2011, 8, 1, 0, 0), datetime.datetime(2011, 11, 1, 0, 0), datetime.datetime(2012, 2, 1, 0, 0), datetime.datetime(2012, 5, 1, 0, 0), datetime.datetime(2012, 8, 1, 0, 0), datetime.datetime(2012, 11, 1, 0, 0), datetime.datetime(2013, 2, 1, 0, 0), datetime.datetime(2013, 5, 1, 0, 0), datetime.datetime(2013, 8, 1, 0, 0), datetime.datetime(2013, 11, 1, 0, 0), datetime.datetime(2014, 2, 1, 0, 0), datetime.datetime(2014, 5, 1, 0, 0), datetime.datetime(2014, 8, 1, 0, 0), datetime.datetime(2014, 11, 1, 0, 0), datetime.datetime(2015, 2, 1, 0, 0), datetime.datetime(2015, 5, 1, 0, 0), datetime.datetime(2015, 8, 1, 0, 0), datetime.datetime(2015, 11, 1, 0, 0), datetime.datetime(2016, 2, 1, 0, 0), datetime.datetime(2016, 5, 1, 0, 0), datetime.datetime(2016, 8, 1, 0, 0), datetime.datetime(2016, 11, 1, 0, 0), datetime.datetime(2017, 2, 1, 0, 0), datetime.datetime(2017, 5, 1, 0, 0), datetime.datetime(2017, 8, 1, 0, 0), datetime.datetime(2017, 11, 1, 0, 0), datetime.datetime(2018, 2, 1, 0, 0), datetime.datetime(2018, 5, 1, 0, 0), datetime.datetime(2018, 8, 1, 0, 0), datetime.datetime(2018, 11, 1, 0, 0)]","[7.219166143099316, 2.492794102538024, -9.00654732405671, -9.46190660889057, 1.1527915691334587, 1.0914493660832318, -9.69129040836948, -1.9676978594434504, -2.3660734765429825, 3.0389466017328695, -0.7987830635654193, -3.2487735983096613, -11.778057943075721, -6.583037731344495, -2.9625237708834486, 1.4123564871328431, -4.12351124190096, 9.691828732690157, -2.9488789548482495, -12.839557692139655, -56.70540651323073, -2.4949458552541093, -3.4289240298333072, 0.39922990950075027, 5.912964471032496, 6.523486491018618, 8.72436925813039, 5.305698021073748, nan, 0.5291080791495839, -2.808327766626756, 7.8504285428251634, nan]"
118,-200000,-300000,100000,0.08997928336702248,3.6855139491255775,1304,1.8713825229531693,0,-166272.73447719228,-277938.3029326049,0,152,188,381,104,0,132,252,95,0,-16272.73447719228,-127938.30293260491,0.0,3.0070641887852414,0.6684960118498401,0.6001331339163204,4.325742253672677,0.0,-1.212240225377083,3.1467916442089834,5.747664210661481,0.0,1304,,3383361.0,"[datetime.datetime(2010, 11, 1, 0, 0), datetime.datetime(2011, 2, 1, 0, 0), datetime.datetime(2011, 5, 1, 0, 0), datetime.datetime(2011, 8, 1, 0, 0), datetime.datetime(2011, 11, 1, 0, 0), datetime.datetime(2012, 2, 1, 0, 0), datetime.datetime(2012, 5, 1, 0, 0), datetime.datetime(2012, 8, 1, 0, 0), datetime.datetime(2012, 11, 1, 0, 0), datetime.datetime(2013, 2, 1, 0, 0), datetime.datetime(2013, 5, 1, 0, 0), datetime.datetime(2013, 8, 1, 0, 0), datetime.datetime(2013, 11, 1, 0, 0), datetime.datetime(2014, 2, 1, 0, 0), datetime.datetime(2014, 5, 1, 0, 0), datetime.datetime(2014, 8, 1, 0, 0), datetime.datetime(2014, 11, 1, 0, 0), datetime.datetime(2015, 2, 1, 0, 0), datetime.datetime(2015, 5, 1, 0, 0), datetime.datetime(2015, 8, 1, 0, 0), datetime.datetime(2015, 11, 1, 0, 0), datetime.datetime(2016, 2, 1, 0, 0), datetime.datetime(2016, 5, 1, 0, 0), datetime.datetime(2016, 8, 1, 0, 0), datetime.datetime(2016, 11, 1, 0, 0), datetime.datetime(2017, 2, 1, 0, 0), datetime.datetime(2017, 5, 1, 0, 0), datetime.datetime(2017, 8, 1, 0, 0), datetime.datetime(2017, 11, 1, 0, 0), datetime.datetime(2018, 2, 1, 0, 0), datetime.datetime(2018, 5, 1, 0, 0), datetime.datetime(2018, 8, 1, 0, 0), datetime.datetime(2018, 11, 1, 0, 0)]","[nan, nan, nan, 2.699191466388717, 26.09751836852456, nan, nan, 0.6684960118498401, nan, nan, nan, 0.8992531762857081, -0.881445825944553, nan, nan, 4.325742253672677, nan, nan, nan, nan, nan, nan, nan, -1.212240225377083, nan, nan, nan, 3.1467916442089834, nan, nan, nan, 5.747664210661481, nan]"
119,-200000,0,100000,0.09090925269130581,20.594894541673202,37,-30.603444356832295,0,-176407.2215772384,45374.527426813795,14,6,14,3,0,0,0,0,0,0,-26407.221577238408,195374.5274268138,-14.666112665423757,-33.104535549311095,-43.953085514145904,-37.677151130984385,0.0,0.0,0.0,0.0,0.0,0.0,37,,2892986.0,,
120,-100000,-900000,100000,111.83134899939708,814.7215931216065,7413,-2.9380800715758935,1279,-61775.89556447145,-824291.2121885208,271,1027,684,805,1021,1070,812,512,1124,87,-11775.895564471452,-774291.2121885208,3.6613743140230337,3.045587662495299,-8.958965078054213,-5.057519163445799,1.2725237886436944,-7.29916781892964,-1.3698562527111378,-8.312939321288754,-4.470596856134221,13.83400407969643,7413,,24995.0,"[datetime.datetime(2010, 11, 1, 0, 0), datetime.datetime(2011, 2, 1, 0, 0), datetime.datetime(2011, 5, 1, 0, 0), datetime.datetime(2011, 8, 1, 0, 0), datetime.datetime(2011, 11, 1, 0, 0), datetime.datetime(2012, 2, 1, 0, 0), datetime.datetime(2012, 5, 1, 0, 0), datetime.datetime(2012, 8, 1, 0, 0), datetime.datetime(2012, 11, 1, 0, 0), datetime.datetime(2013, 2, 1, 0, 0), datetime.datetime(2013, 5, 1, 0, 0), datetime.datetime(2013, 8, 1, 0, 0), datetime.datetime(2013, 11, 1, 0, 0), datetime.datetime(2014, 2, 1, 0, 0), datetime.datetime(2014, 5, 1, 0, 0), datetime.datetime(2014, 8, 1, 0, 0), datetime.datetime(2014, 11, 1, 0, 0), datetime.datetime(2015, 2, 1, 0, 0), datetime.datetime(2015, 5, 1, 0, 0), datetime.datetime(2015, 8, 1, 0, 0), datetime.datetime(2015, 11, 1, 0, 0), datetime.datetime(2016, 2, 1, 0, 0), datetime.datetime(2016, 5, 1, 0, 0), datetime.datetime(2016, 8, 1, 0, 0), datetime.datetime(2016, 11, 1, 0, 0), datetime.datetime(2017, 2, 1, 0, 0), datetime.datetime(2017, 5, 1, 0, 0), datetime.datetime(2017, 8, 1, 0, 0), datetime.datetime(2017, 11, 1, 0, 0), datetime.datetime(2018, 2, 1, 0, 0), datetime.datetime(2018, 5, 1, 0, 0), datetime.datetime(2018, 8, 1, 0, 0), datetime.datetime(2018, 11, 1, 0, 0)]","[12.625969512307456, 1.7397306407312898, 7.923719070056819, -6.324646607324379, -15.092536879368518, -23.426016829047224, -3.330233128423678, -9.057530468303321, -32.5134441167618, -9.390655360574193, -1.1819562764331868, -15.326271379177106, -3.5633017866902907, 0.6307408482849899, 2.5138335150924815, -4.216126252931722, -16.20331600052829, -12.539587497143984, -3.978029789771619, -7.092502545609826, -12.212006463071836, -3.74525987036461, -0.7819455060524095, 1.542442318200203, -9.842002371682723, -4.123571609280255, -12.875880857721118, -4.176468099270931, -6.2862732507490255, -0.7922370460039345, -2.225797507287894, -7.210755287111393, -6.858651806786306]"
121,-100000,-800000,100000,8.353883800140405,121.2614809336679,623,-7.178198134825787,44,-57956.51789929501,-780470.1781109391,12,101,25,14,205,140,62,30,16,18,-7956.51789929501,-730470.1781109391,-20.608040691682316,-2.812196401685658,-14.206599264736905,0.7021309762016504,-1.081130934692653,-6.024581739818924,-17.14724528614906,-34.08577184086853,-31.499998540322224,3.30120331248165,623,,441472.0,"[datetime.datetime(2010, 11, 1, 0, 0), datetime.datetime(2011, 2, 1, 0, 0), datetime.datetime(2011, 5, 1, 0, 0), datetime.datetime(2011, 8, 1, 0, 0), datetime.datetime(2011, 11, 1, 0, 0), datetime.datetime(2012, 2, 1, 0, 0), datetime.datetime(2012, 5, 1, 0, 0), datetime.datetime(2012, 8, 1, 0, 0), datetime.datetime(2012, 11, 1, 0, 0), datetime.datetime(2013, 2, 1, 0, 0), datetime.datetime(2013, 5, 1, 0, 0), datetime.datetime(2013, 8, 1, 0, 0), datetime.datetime(2013, 11, 1, 0, 0), datetime.datetime(2014, 2, 1, 0, 0), datetime.datetime(2014, 5, 1, 0, 0), datetime.datetime(2014, 8, 1, 0, 0), datetime.datetime(2014, 11, 1, 0, 0), datetime.datetime(2015, 2, 1, 0, 0), datetime.datetime(2015, 5, 1, 0, 0), datetime.datetime(2015, 8, 1, 0, 0), datetime.datetime(2015, 11, 1, 0, 0), datetime.datetime(2016, 2, 1, 0, 0), datetime.datetime(2016, 5, 1, 0, 0), datetime.datetime(2016, 8, 1, 0, 0), datetime.datetime(2016, 11, 1, 0, 0), datetime.datetime(2017, 2, 1, 0, 0), datetime.datetime(2017, 5, 1, 0, 0), datetime.datetime(2017, 8, 1, 0, 0), datetime.datetime(2017, 11, 1, 0, 0), datetime.datetime(2018, 2, 1, 0, 0), datetime.datetime(2018, 5, 1, 0, 0), datetime.datetime(2018, 8, 1, 0, 0), datetime.datetime(2018, 11, 1, 0, 0)]","[-3.3435191330464393, nan, -5.431390792998973, -1.714897788950251, nan, nan, -10.688522767575524, nan, -15.086118389027252, nan, 0.7917895625860183, 0.6662675416479032, nan, nan, -1.0842372687407904, -24.036430845843462, -0.6749169790029781, -1.777295120959308, nan, -16.22802675895302, -6.561171959243527, nan, -23.720610066455468, -9.150621609257401, -18.26714090556991, -10.517218384800799, nan, 23.625527871862687, -49.28432319456874, 1.1419807062742013, -25.79054373809192, -54.48201876622246, nan]"
122,-100000,-700000,100000,19.90238697743795,213.04499605949255,38759,0.641822337007931,373,-41476.37156782132,-637530.625521543,2380,5562,5991,4955,5013,3968,2818,2872,3637,1563,8523.62843217868,-587530.625521543,2.2933483672855766,1.1000933558829296,1.1689673284186557,-0.2365950555677932,1.1960591211609382,0.7055862505933861,-2.147546621939608,-1.8651532582609753,0.8635394114127373,4.440660216648113,38759,,445761.0,"[datetime.datetime(2010, 11, 1, 0, 0), datetime.datetime(2011, 2, 1, 0, 0), datetime.datetime(2011, 5, 1, 0, 0), datetime.datetime(2011, 8, 1, 0, 0), datetime.datetime(2011, 11, 1, 0, 0), datetime.datetime(2012, 2, 1, 0, 0), datetime.datetime(2012, 5, 1, 0, 0), datetime.datetime(2012, 8, 1, 0, 0), datetime.datetime(2012, 11, 1, 0, 0), datetime.datetime(2013, 2, 1, 0, 0), datetime.datetime(2013, 5, 1, 0, 0), datetime.datetime(2013, 8, 1, 0, 0), datetime.datetime(2013, 11, 1, 0, 0), datetime.datetime(2014, 2, 1, 0, 0), datetime.datetime(2014, 5, 1, 0, 0), datetime.datetime(2014, 8, 1, 0, 0), datetime.datetime(2014, 11, 1, 0, 0), datetime.datetime(2015, 2, 1, 0, 0), datetime.datetime(2015, 5, 1, 0, 0), datetime.datetime(2015, 8, 1, 0, 0), datetime.datetime(2015, 11, 1, 0, 0), datetime.datetime(2016, 2, 1, 0, 0), datetime.datetime(2016, 5, 1, 0, 0), datetime.datetime(2016, 8, 1, 0, 0), datetime.datetime(2016, 11, 1, 0, 0), datetime.datetime(2017, 2, 1, 0, 0), datetime.datetime(2017, 5, 1, 0, 0), datetime.datetime(2017, 8, 1, 0, 0), datetime.datetime(2017, 11, 1, 0, 0), datetime.datetime(2018, 2, 1, 0, 0), datetime.datetime(2018, 5, 1, 0, 0), datetime.datetime(2018, 8, 1, 0, 0), datetime.datetime(2018, 11, 1, 0, 0)]","[2.215831103960545, 1.1592862349109485, -0.35783371298842576, -7.52187325374408, 1.9826899640281475, 0.6731082658915346, 1.5915705729362601, -0.3014905020350857, 1.4652000135079375, 0.6430961694138818, 0.4187781553831159, -1.7470653973953123, -0.5311155354144989, 1.9745719472957082, 1.1119580659561086, -0.7284382158288296, 0.5380711063202779, 2.280734760401313, 0.23017663435070998, 1.1689501770816242, -2.2699184762423292, -0.07005806542063117, -1.3389956973185002, -6.063624688177, -2.86736159582903, -2.2681953687420804, -0.6654027160664457, -4.689559345497756, -2.031094566415201, 6.8037861505024395, -0.28010552797727634, -0.6656011128380478, -5.734124516903513]"
